request_num,size,duration
279,512,0.011359805997926742
263,512,0.029765901010250673
275,512,0.014958441999624483
274,1024,0.016736976001993753
281,512,0.010319853987311944
268,1024,0.02785505801148247
267,1024,0.030549339993740432
270,512,0.027464496000902727
278,1024,0.019258382002590224
277,512,0.028661829011980444
286,512,0.019263946000137366
298,512,0.010838531990884803
293,512,0.014710698000271805
287,1024,0.0204122319992166
288,512,0.022267042004386894
282,1024,0.028277182005695067
276,1024,0.03880957899673376
297,512,0.018954034996568225
284,512,0.029238622009870596
280,512,0.03753270900051575
299,1024,0.019728655999642797
283,512,0.03315491499961354
291,512,0.02731820299231913
292,1024,0.02753376901091542
285,512,0.034903088002465665
301,1024,0.02035397000145167
304,512,0.01885061500070151
290,512,0.037675576997571625
289,512,0.03982974101381842
309,512,0.018897296002251096
295,512,0.04046556199318729
311,1024,0.024522321997210383
307,1024,0.03132038499461487
294,1024,0.047340973003883846
296,512,0.04846667200035881
319,512,0.02536357300414238
310,512,0.033798544987803325
313,1024,0.03284119900490623
305,512,0.040996564988745376
321,512,0.027870136997080408
315,1024,0.03467081399867311
317,512,0.0337333689967636
316,512,0.03613287999178283
308,1024,0.045433888997649774
324,512,0.026987273013219237
326,512,0.027260638002189808
312,512,0.043381947005400434
300,512,0.06061343400506303
323,1024,0.0339628109941259
334,512,0.017363651990308426
322,1024,0.03589411301072687
302,1024,0.05885985899658408
318,1024,0.046822105010505766
306,512,0.06033318799745757
327,1024,0.03774067400081549
320,512,0.04750918899662793
330,1024,0.03282338799908757
303,1024,0.06573263001337182
325,512,0.043486599999596365
335,512,0.02964326700021047
329,512,0.040446243991027586
314,512,0.06254209500912111
352,512,0.01697273000900168
348,512,0.020488309004576877
328,1024,0.04749629300204106
339,1024,0.034962844001711346
337,512,0.03710776301159058
341,512,0.03406810299202334
336,512,0.04071272000146564
332,1024,0.0483133760135388
349,512,0.03193897400342394
351,1024,0.0320440600044094
347,1024,0.03620738899917342
331,1024,0.05616869700315874
354,512,0.032466264005051926
344,1024,0.04231195700413082
342,512,0.04724277499190066
340,1024,0.049756245003663935
357,1024,0.03300956799648702
365,512,0.02739549899706617
363,1024,0.030696604007971473
343,1024,0.0507441500085406
338,1024,0.058397240994963795
362,512,0.035825428989483044
366,512,0.03814223600784317
355,1024,0.049555035002413206
333,1024,0.07472014700761065
364,1024,0.042657395999412984
353,1024,0.05489069799659774
368,1024,0.040126712003257126
360,512,0.04914669299614616
361,1024,0.05131894300575368
378,512,0.03235598199535161
345,1024,0.07129805099975783
369,512,0.04944903099385556
373,1024,0.04620276900823228
375,512,0.04498775700631086
346,512,0.07609639898873866
377,512,0.045857158009312116
394,512,0.027910742006497458
359,1024,0.06685349700273946
382,512,0.04243845900055021
372,1024,0.056009915002505295
380,1024,0.04650019099062774
392,1024,0.036657365009887144
384,1024,0.04479018000711221
381,1024,0.04896079399622977
390,1024,0.04046010501042474
379,1024,0.05169732299691532
350,512,0.08594654699845705
393,512,0.04128120200766716
383,512,0.05113584900391288
367,1024,0.07207445999665651
388,512,0.04958016599994153
371,512,0.0742139700014377
389,512,0.0553963569982443
358,1024,0.09038616200268734
399,512,0.044371575000695884
376,512,0.07833325699903071
395,1024,0.05190237399074249
403,512,0.044184946003952064
404,512,0.042479613999603316
387,1024,0.0671826659963699
386,512,0.0687665199948242
396,512,0.05450843299331609
391,1024,0.06574808599543758
397,1024,0.05669695899996441
374,512,0.08881527600169647
408,512,0.0448179779923521
401,512,0.06004814700281713
423,512,0.0355531380046159
356,1024,0.11853695899480954
411,1024,0.04992619399854448
415,512,0.04538099400815554
370,512,0.10701062501175329
422,1024,0.043474353995407
413,1024,0.05190650399890728
417,1024,0.04900561799877323
385,1024,0.0920884460065281
409,1024,0.05849321999994572
406,512,0.06361814199772198
430,512,0.03545263300475199
412,512,0.05868532200111076
400,1024,0.07678644100087695
420,1024,0.05302145300083794
398,1024,0.0822491010039812
410,1024,0.06723604998842347
441,512,0.02992292099224869
402,1024,0.08312159399793018
416,1024,0.0644090940040769
424,1024,0.05753068100602832
438,512,0.038928127993131056
427,1024,0.05398228899866808
434,1024,0.04412423199391924
418,1024,0.0674679250078043
414,512,0.07190130099479575
419,512,0.06768458099395502
446,1024,0.02949732300476171
437,1024,0.04874675399332773
436,512,0.05270627498975955
421,1024,0.07532520199310966
407,1024,0.09147206699708477
431,512,0.0633781530050328
429,1024,0.06647837199852802
444,1024,0.04620689799776301
405,1024,0.10030055900278967
445,512,0.044660539002506994
443,1024,0.052216850002878346
432,512,0.06788986899482552
452,512,0.04046969900082331
433,512,0.06696131499484181
442,512,0.0608586029993603
426,1024,0.08557477800059132
440,1024,0.06744310399517417
439,512,0.0697733800043352
449,1024,0.05441574499127455
428,1024,0.08737889199983329
458,1024,0.04978707600093912
453,1024,0.0545107690122677
463,1024,0.047315165007603355
461,512,0.052021465002326295
448,512,0.06567156501114368
455,512,0.06146970600821078
473,1024,0.0456675609893864
471,512,0.049813377001555637
462,512,0.06097310199402273
459,512,0.06593062001047656
469,512,0.058966939002857544
465,1024,0.06368972999916878
485,1024,0.04052664199844003
457,1024,0.07399192900629714
490,1024,0.03650206100428477
472,512,0.060245946995564736
477,512,0.05515287599700969
470,512,0.0643262829980813
451,1024,0.08246362900536042
447,1024,0.08735302998684347
476,512,0.06035203600185923
491,1024,0.04211460700025782
475,512,0.06441835800069384
435,1024,0.1111588760104496
479,512,0.05964139099523891
480,512,0.059895558006246574
486,1024,0.05350954399909824
483,1024,0.060679214002448134
481,512,0.06444821099285036
454,1024,0.09606071800226346
450,512,0.10154358600266278
492,1024,0.0548051799996756
494,512,0.05301148800936062
467,512,0.08635397198668215
506,1024,0.03334587400604505
484,1024,0.06699558800028171
489,1024,0.06246860299143009
474,1024,0.08285155799239874
504,512,0.041559382996638305
487,512,0.06678250999539159
495,512,0.05805858300300315
478,1024,0.08187526499386877
464,512,0.09778815100435168
503,512,0.04913818900240585
497,512,0.058055724992300384
425,1024,0.15238004599814303
460,512,0.10619212199526373
456,512,0.11172193400852848
500,1024,0.05850435698812362
493,1024,0.06906574599270243
466,1024,0.10478405200410634
496,1024,0.07254037899838295
488,512,0.08421035800711252
511,1024,0.04895911899802741
519,512,0.043982292991131544
521,512,0.04290719200798776
499,512,0.07286566498805769
507,1024,0.059410740999737754
530,1024,0.03390640100406017
510,512,0.058061381001607515
535,512,0.03443813498597592
509,1024,0.06282835599267855
505,512,0.07146276099956594
468,1024,0.12260946699825581
482,512,0.10644127598789055
512,1024,0.06293750900658779
537,512,0.039788349997252226
533,1024,0.04519445600453764
501,1024,0.08730353400460444
513,1024,0.06886501400731504
522,1024,0.06311481999000534
498,1024,0.09615566000866238
525,1024,0.06368682699394412
527,1024,0.06317508300708141
508,512,0.08533757099939976
520,512,0.07401308399857953
523,1024,0.07197837300191168
548,512,0.04729323599894997
561,1024,0.037015491994679905
502,1024,0.10670122600276954
517,1024,0.08718513000349049
542,1024,0.06393161899177358
546,1024,0.061004466013400815
515,512,0.0927323299983982
531,1024,0.0759740990033606
551,1024,0.06051343599392567
539,512,0.07206097999005578
514,1024,0.09775722199992742
556,1024,0.05368284499854781
563,512,0.04868353200436104
516,512,0.09820640500402078
536,1024,0.07807925299857743
560,1024,0.05442567399586551
538,512,0.07858380899415351
545,512,0.07282319400110282
529,512,0.0873738240043167
518,1024,0.10287414598860778
543,1024,0.07882387499557808
526,512,0.098426495998865
558,1024,0.06559884099988267
568,1024,0.054414879996329546
544,1024,0.08354120199510362
540,1024,0.0893149819894461
553,512,0.07763810499454848
547,512,0.08368063499801792
554,1024,0.07972350199997891
567,1024,0.06409679500211496
577,1024,0.05360236098931637
552,1024,0.0871711109939497
565,1024,0.07003083899326157
562,512,0.07656179400510155
564,1024,0.07392055800301023
555,1024,0.08414171000185888
571,512,0.06672448699828237
582,1024,0.05066098700626753
524,1024,0.1215812449954683
541,1024,0.10812187498959247
584,512,0.055925963999470696
580,512,0.06486601798678748
566,512,0.08435501200438011
575,1024,0.07528963999357074
600,1024,0.040781253002933227
534,512,0.12329103199590463
578,1024,0.07383158699667547
532,1024,0.12623608300054912
528,1024,0.13169269300124142
569,1024,0.08963030400627758
610,512,0.036132410998106934
559,1024,0.10310347100312356
573,512,0.08845957599987742
596,512,0.054557567011215724
592,1024,0.060003140999469906
595,512,0.05919556200387888
576,512,0.09184122100123204
608,512,0.04891589700127952
611,1024,0.04913933500938583
603,1024,0.06334127100126352
550,512,0.13533766000182368
614,512,0.05327333899913356
628,512,0.03582363500026986
597,1024,0.07352935800736304
606,1024,0.06471679999958724
572,512,0.1112378300022101
549,512,0.14049278100719675
570,1024,0.114549204998184
605,512,0.06785706500522792
574,512,0.10966843098867685
588,512,0.08944814000278711
579,1024,0.10917875298764557
586,1024,0.09859019400028046
631,1024,0.044314360988209955
616,1024,0.06475423798838165
583,1024,0.10798120600520633
591,512,0.09376387600786984
609,1024,0.07496150500082877
599,512,0.08708030499110464
632,1024,0.04861761801294051
617,1024,0.06919179699616507
590,1024,0.10156037799606565
624,512,0.06922214799851645
594,1024,0.10518512700218707
641,512,0.052079678993322887
604,512,0.09858108700427692
607,512,0.09585641599551309
589,1024,0.1136500260035973
622,1024,0.07947714100009762
557,512,0.16344331498839892
619,1024,0.0859100180095993
667,1024,0.026219863997539505
646,512,0.05211121399770491
626,512,0.07938405800086912
593,512,0.11737542699847836
627,512,0.08008419000543654
602,1024,0.11176215299929027
612,512,0.1004186850041151
637,512,0.06993576198874507
598,1024,0.11866353299410548
634,512,0.0754182340024272
601,512,0.11991111699899193
629,512,0.08514095199643634
656,1024,0.0506557740009157
621,1024,0.09896437200950459
662,1024,0.05096286300977226
625,512,0.09846573899267241
587,512,0.14193407000857405
623,1024,0.10386522600310855
650,1024,0.06440165800449904
638,512,0.08562206299393438
615,1024,0.11532404100580607
636,512,0.08997493200877216
581,512,0.15954956600035075
620,512,0.1131207889993675
666,1024,0.055642379986238666
585,1024,0.15884301300684456
661,1024,0.06542320600419771
630,512,0.10204811599396635
657,1024,0.06962374599243049
613,512,0.12801218099775724
633,1024,0.1039679670066107
644,1024,0.09147458199004177
643,1024,0.09406560999923386
640,1024,0.09935295800096355
652,512,0.07974961498985067
670,1024,0.06438216099923011
642,1024,0.10000326100271195
618,512,0.13172635099908803
669,512,0.07050410500960425
654,512,0.08594133400765713
639,512,0.1092527830041945
655,512,0.0864087490044767
648,1024,0.09591922999243252
649,1024,0.09509876499942038
671,1024,0.07692068800679408
678,512,0.06481113701011054
672,512,0.08021138700132724
668,512,0.08424217099673115
677,1024,0.07147419499233365
698,512,0.05547502099943813
653,1024,0.10851691600691993
679,1024,0.07762905200070236
659,512,0.10951545300486032
723,512,0.0375805359944934
692,512,0.07414520200109109
673,512,0.09930097500910051
691,1024,0.07596340200689156
664,512,0.11037830798886716
693,512,0.07472091499948874
651,1024,0.12208965100580826
708,512,0.056839577009668574
660,512,0.11839484599477146
682,1024,0.09013577300356701
645,512,0.1396716750023188
695,512,0.07765619200654328
687,512,0.08739753000554629
703,512,0.07007933199929539
683,1024,0.09482751099858433
676,512,0.10401172099227551
709,1024,0.0658230560075026
681,512,0.09833951799373608
690,1024,0.08994313899893314
688,1024,0.09280246400157921
685,512,0.09543820000544656
700,1024,0.07907093700487167
665,512,0.12496591299714055
712,512,0.06961552498978563
686,512,0.09932084901083726
694,512,0.09322909500042442
706,512,0.08045347999723163
704,1024,0.08417639999242965
647,1024,0.15591350899194367
719,1024,0.06955916700826492
663,512,0.1392901119979797
718,512,0.07272428400756326
710,1024,0.08086202100093942
658,512,0.14566782799374778
635,512,0.17692137000267394
675,512,0.12973653900553472
716,1024,0.08502341200073715
702,1024,0.10082448399043642
684,1024,0.1229284120054217
674,1024,0.13930971499939915
713,512,0.09096351599146146
699,512,0.10999015500419773
714,512,0.09458143700612709
724,512,0.08479856800113339
729,1024,0.07938630400167312
727,1024,0.08140515399281867
721,1024,0.09097277600085363
722,512,0.09183828100503888
707,1024,0.11061350400268566
748,512,0.05549469799734652
732,512,0.0848174129932886
711,1024,0.11220740299904719
760,512,0.05117495599552058
730,512,0.09459264899487607
763,1024,0.05061658400518354
728,1024,0.098234422999667
717,512,0.11180824000621215
736,512,0.08734724098758306
743,1024,0.07073034800123423
752,1024,0.0653127819969086
744,512,0.07654492200526875
765,512,0.06098367000231519
733,512,0.1019519749970641
764,1024,0.06644027199945413
735,1024,0.1064920779899694
777,1024,0.0564996539906133
759,512,0.07485791201179381
788,1024,0.042522200994426385
756,512,0.07907958199211862
734,1024,0.11071939399698749
697,1024,0.1585487990087131
738,512,0.1099356899940176
767,1024,0.0763618549972307
758,1024,0.08519698200689163
793,1024,0.04605745700246189
783,512,0.05768779700156301
786,512,0.05891555000562221
731,1024,0.1304336949979188
762,512,0.08790204300021287
737,1024,0.12056385300820693
689,512,0.18370402199798264
766,1024,0.09041080500173848
741,1024,0.11788871198950801
779,1024,0.0776740560104372
751,512,0.10709777500596829
778,512,0.08112934499513358
720,1024,0.15505053600645624
753,1024,0.10868707999179605
772,512,0.0902618510008324
801,512,0.05114045699883718
755,512,0.11202332499669865
725,1024,0.15874878400063608
747,1024,0.12396420999721158
785,512,0.0853729809896322
794,1024,0.077616020993446
739,1024,0.14248534600483254
781,1024,0.09629320800013375
745,1024,0.13585668899759185
771,1024,0.11267635000695009
715,512,0.18524436600273475
774,512,0.11197597499995027
705,1024,0.1984036339999875
800,512,0.07739828099147417
769,512,0.12160239699005615
813,1024,0.05731517099775374
750,1024,0.14144237199798226
797,1024,0.08640311400813516
749,1024,0.14407500499510206
680,512,0.23331691199564375
770,1024,0.12689064799633343
746,1024,0.14901301900681574
773,512,0.12619655999878887
806,1024,0.08260028499353211
726,1024,0.1878117970045423
742,1024,0.16125678300159052
784,512,0.11522433999925852
696,512,0.22475325599953067
701,1024,0.22147148499789182
782,1024,0.12138327199500054
804,512,0.09336515500035603
809,512,0.08311961199797224
768,1024,0.14409485999203753
776,512,0.13588033299311064
798,1024,0.10418778999883216
795,512,0.1114285609946819
827,1024,0.06628259699209593
761,512,0.1566767749900464
799,1024,0.107315818007919
789,512,0.12637007900048047
796,1024,0.11733606699272059
815,512,0.09009561999118887
834,1024,0.0715622190036811
757,512,0.17131719099415932
790,512,0.13724817699403502
822,1024,0.08849697800178546
812,1024,0.10004700400168076
836,512,0.0752076799981296
792,1024,0.13782717200228944
775,1024,0.1598514790093759
845,512,0.06753513299918268
851,1024,0.058921603005728684
819,1024,0.10017692499968689
810,1024,0.11212044200510718
803,1024,0.12812829500762746
817,512,0.10712264299218077
802,1024,0.1294134889903944
839,512,0.08637389099749271
829,512,0.09835920100158546
740,1024,0.21258098300313577
833,1024,0.09438834500906523
816,512,0.11628279600699898
780,512,0.1731140750052873
828,512,0.10538408999855164
821,512,0.11276804699446075
754,1024,0.20226342699606903
820,512,0.11593165800150018
814,512,0.1263414940040093
787,1024,0.17239691199210938
847,512,0.09856692100584041
825,512,0.12732785499247257
826,512,0.1275190919986926
838,1024,0.1160440270032268
823,512,0.13273981401289348
791,1024,0.18279061499924865
862,512,0.08642755899927579
818,512,0.14188466499035712
876,1024,0.07286584300163668
832,512,0.12833078400581144
879,512,0.07196747900161427
873,512,0.07818736700573936
844,512,0.11667368099733721
881,1024,0.07244760000321548
865,1024,0.09324583200213965
841,512,0.12708396899688523
882,1024,0.07589877001009881
885,1024,0.07345081800303888
824,1024,0.14832666600705124
808,512,0.17000491100770887
868,512,0.0974743800034048
805,1024,0.18357860199466813
830,1024,0.14717305000522174
893,512,0.07178136600123253
875,512,0.09793981199618429
850,512,0.12788535498839337
846,512,0.13617174999671988
849,1024,0.13169896800536662
840,512,0.14879998700052965
860,1024,0.12441648398817051
877,1024,0.10661614598939195
883,512,0.10181789900525473
884,512,0.10132575799070764
837,1024,0.16049383601057343
900,1024,0.08079949500097428
835,1024,0.16418245300883427
897,512,0.08699751799576916
896,512,0.08835048599576112
853,1024,0.13929162599379197
870,512,0.12149747399962507
874,1024,0.11712932000227738
855,1024,0.14185976098815445
863,1024,0.13461136199475732
842,1024,0.16409063200990204
902,1024,0.08695512899430469
857,512,0.1433631260006223
878,512,0.12097111498587765
807,1024,0.21058921099756844
864,512,0.13998394100053702
858,512,0.1470105619955575
843,512,0.16976570298720617
891,512,0.10662613000022247
910,512,0.08504753300803714
901,512,0.09857987899158616
899,512,0.10081640499993227
854,512,0.15680484900076408
867,512,0.1425727210007608
831,1024,0.19043786299880594
872,1024,0.14141715998994187
886,512,0.12387359500280581
889,1024,0.11845509200065862
887,1024,0.12499885099532548
848,1024,0.17503178099286743
909,1024,0.10158238899020944
914,1024,0.10267678700620309
890,512,0.13668263600266073
931,512,0.08144437900045887
880,1024,0.15496850600175094
943,1024,0.06540773999586236
923,1024,0.09178228699602187
871,512,0.16897007900115568
947,1024,0.06363841499842238
894,1024,0.14181140100117773
915,1024,0.11830481099605095
940,1024,0.08090464600536507
953,512,0.0601950740092434
866,1024,0.18353036999178585
913,512,0.12531694199424237
856,512,0.19628578799893148
926,1024,0.10191504300746601
933,1024,0.0952636430010898
957,512,0.06338759399659466
911,512,0.1318159849906806
938,1024,0.09329940201132558
892,1024,0.1562123299954692
920,512,0.11284734500804916
944,512,0.08428520000597928
921,1024,0.11351516800641548
939,1024,0.09681629599072039
922,1024,0.11566032200062182
888,512,0.17256285600888077
985,512,0.04636596101045143
928,512,0.11523805299657397
907,512,0.15196632899460383
859,512,0.21294411399867386
973,512,0.06481240699940827
898,512,0.16633789699699264
945,512,0.100993420011946
958,1024,0.08637756000098307
954,1024,0.09078290899924468
941,1024,0.11170325899729505
919,512,0.13662018399918452
963,512,0.08726332699006889
942,1024,0.11376028999802656
950,1024,0.09964858699822798
869,1024,0.21565888400073163
965,512,0.08950313700188417
989,512,0.050468974994146265
852,512,0.23817175299336668
904,512,0.17924417099857237
905,1024,0.17478403300628997
960,512,0.1009989489975851
959,1024,0.10493523499462754
916,512,0.16743669800052885
930,512,0.14485021300788503
972,1024,0.09430611699644942
861,1024,0.241269411999383
964,512,0.10597777500515804
977,1024,0.09384770000178833
935,1024,0.1453991610032972
967,512,0.10799006000161171
969,512,0.10616197600029409
906,512,0.19263704800687265
912,512,0.18682648600952234
937,512,0.14941673600696959
924,512,0.1636952300032135
983,1024,0.09585094299109187
811,512,0.31604454600892495
918,1024,0.17153307399712503
1000,512,0.0663026690017432
987,1024,0.083387467006105
948,1024,0.1378541770100128
988,1024,0.08293579600285739
925,512,0.1721648999955505
956,1024,0.1317318899964448
1013,512,0.06313515499641653
946,1024,0.14910066399897914
998,512,0.07841477199690416
936,1024,0.16545080300420523
968,512,0.1283025769953383
1009,512,0.07302138999511953
934,1024,0.1744650390028255
927,1024,0.1833837680023862
951,512,0.1504891700024018
978,1024,0.12647528199886438
895,1024,0.23546334699494764
1017,512,0.07137775598675944
975,512,0.13213925099989865
962,1024,0.14873884301050566
993,1024,0.10149120699497871
955,1024,0.155733029008843
1012,1024,0.085847673995886
996,512,0.10070638700562995
974,1024,0.14103710200288333
982,1024,0.1338044739968609
981,1024,0.135800403993926
980,512,0.13709560601273552
1022,512,0.07609222400060389
929,1024,0.19969289599976037
1014,1024,0.091549930992187
1021,512,0.08434779799426906
997,512,0.11243896200903691
1034,512,0.07095291800214909
917,1024,0.22298778999538627
970,512,0.1614397560042562
1030,512,0.08090509699832182
1018,1024,0.09624343400355428
1063,1024,0.04052996099926531
1025,512,0.08895828000095207
979,512,0.15561468599480577
990,512,0.132906669008662
966,1024,0.17531519899785053
995,1024,0.1312377389986068
976,512,0.1676874919940019
1031,512,0.0920127470017178
1032,1024,0.09190871600003447
1051,512,0.06722257900401019
1007,512,0.12493344100948889
1008,1024,0.1255473500059452
991,1024,0.1457086779992096
1023,1024,0.11048473999835551
984,512,0.16717104299459606
1056,512,0.07236081099836156
999,512,0.1418107960053021
1016,512,0.12349625398928765
1039,512,0.09391889900143724
1049,512,0.08166908800194506
1001,1024,0.14289686200208962
903,512,0.2830604710034095
949,512,0.21177070699923206
986,512,0.1665721200115513
908,512,0.27842950899503194
1037,512,0.10530424299940933
1053,1024,0.08509237499674782
1011,1024,0.14146135200280696
1041,512,0.101760377001483
1006,512,0.14795607700943947
1046,512,0.09960374400543515
971,512,0.2036346179957036
1064,1024,0.08165631000883877
961,512,0.2168359520001104
1040,1024,0.11236112700134981
952,512,0.22569975499936845
1003,1024,0.16251189399918076
1005,512,0.16108790699217934
1044,512,0.11288852599682286
932,1024,0.2619783430127427
1057,512,0.10162255400791764
